date,commodity,weeks,coverage_level,coverage_price,F,producer_prem,cme_put,gap,gap_pct,source
2026-07-17,feeder,13,0.8,293.68,332.67,0.585,0.6762,0.0912,0.031,backfill_yahoo
2026-07-17,feeder,13,0.85,312.03,332.67,1.449,2.749,1.3,0.417,backfill_yahoo
2026-07-17,feeder,13,0.9,321.21,332.67,2.266,4.9727,2.7067,0.843,backfill_yahoo
2026-07-17,feeder,13,0.95,339.57,332.67,5.381,13.3034,7.9224,2.333,backfill_yahoo
2026-07-17,feeder,13,1.0,359.76,332.67,12.352,28.4725,16.1205,4.481,backfill_yahoo
2026-07-17,feeder,17,0.75,270.87,328.24,0.537,0.2929,-0.2441,-0.09,backfill_yahoo
2026-07-17,feeder,17,0.8,288.93,328.24,1.083,1.1322,0.0492,0.017,backfill_yahoo
2026-07-17,feeder,17,0.85,306.99,328.24,2.334,3.5847,1.2507,0.407,backfill_yahoo
2026-07-17,feeder,17,0.9,316.02,328.24,3.411,5.901,2.49,0.788,backfill_yahoo
2026-07-17,feeder,17,0.95,334.07,328.24,7.03,13.8638,6.8338,2.046,backfill_yahoo
2026-07-17,feeder,17,1.0,353.94,328.24,14.415,28.0139,13.5989,3.842,backfill_yahoo
2026-07-17,feeder,21,0.75,267.84,325.29,0.752,0.5235,-0.2285,-0.085,backfill_yahoo
2026-07-17,feeder,21,0.8,285.69,325.29,1.542,1.6355,0.0935,0.033,backfill_yahoo
2026-07-17,feeder,21,0.85,303.55,325.29,3.164,4.3907,1.2267,0.404,backfill_yahoo
2026-07-17,feeder,21,0.9,312.48,325.29,4.442,6.779,2.337,0.748,backfill_yahoo
2026-07-17,feeder,21,0.95,330.33,325.29,8.627,14.508,5.881,1.78,backfill_yahoo
2026-07-17,feeder,21,1.0,349.97,325.29,16.451,27.9398,11.4888,3.283,backfill_yahoo
2026-07-17,feeder,26,0.75,265.62,321.75,1.204,0.9473,-0.2567,-0.097,backfill_yahoo
2026-07-17,feeder,26,0.8,283.32,321.75,2.24,2.4634,0.2234,0.079,backfill_yahoo
2026-07-17,feeder,26,0.85,301.03,321.75,4.172,5.7017,1.5297,0.508,backfill_yahoo
2026-07-17,feeder,26,0.9,309.89,321.75,5.601,8.2891,2.6881,0.867,backfill_yahoo
2026-07-17,feeder,26,0.95,327.59,321.75,10.029,16.1934,6.1644,1.882,backfill_yahoo
2026-07-17,feeder,26,1.0,347.07,321.75,17.823,29.3199,11.4969,3.313,backfill_yahoo
2026-07-17,feeder,30,0.75,264.24,320.26,1.559,1.3088,-0.2502,-0.095,backfill_yahoo
2026-07-17,feeder,30,0.8,281.85,320.26,2.824,3.0695,0.2455,0.087,backfill_yahoo
2026-07-17,feeder,30,0.85,299.47,320.26,5.054,6.5353,1.4813,0.495,backfill_yahoo
2026-07-17,feeder,30,0.9,308.28,320.26,6.72,9.1812,2.4612,0.798,backfill_yahoo
2026-07-17,feeder,30,0.95,325.89,320.26,11.504,17.0131,5.5091,1.69,backfill_yahoo
2026-07-17,feeder,30,1.0,345.27,320.26,19.625,29.7968,10.1718,2.946,backfill_yahoo
2026-07-17,feeder,34,0.75,262.99,318.76,1.947,1.7099,-0.2371,-0.09,backfill_yahoo
2026-07-17,feeder,34,0.8,280.52,318.76,3.367,3.6984,0.3314,0.118,backfill_yahoo
2026-07-17,feeder,34,0.85,298.05,318.76,5.761,7.3656,1.6046,0.538,backfill_yahoo
2026-07-17,feeder,34,0.9,306.82,318.76,7.498,10.0672,2.5692,0.837,backfill_yahoo
2026-07-17,feeder,34,0.95,324.35,318.76,12.356,17.8613,5.5053,1.697,backfill_yahoo
2026-07-17,feeder,34,1.0,343.63,318.76,20.381,30.3718,9.9908,2.907,backfill_yahoo
2026-07-17,feeder,39,0.75,262.51,318.08,2.416,2.2623,-0.1537,-0.059,backfill_yahoo
2026-07-17,feeder,39,0.8,280.01,318.08,4.055,4.5177,0.4627,0.165,backfill_yahoo
2026-07-17,feeder,39,0.85,297.51,318.08,6.764,8.4203,1.6563,0.557,backfill_yahoo
2026-07-17,feeder,39,0.9,306.26,318.08,8.632,11.1908,2.5588,0.835,backfill_yahoo
2026-07-17,feeder,39,0.95,323.76,318.08,13.872,18.9871,5.1151,1.58,backfill_yahoo
2026-07-17,feeder,39,1.0,343.01,318.08,22.287,31.278,8.991,2.621,backfill_yahoo
2026-07-17,feeder,43,0.75,261.65,316.92,2.797,2.7269,-0.0701,-0.027,backfill_yahoo
2026-07-17,feeder,43,0.8,279.09,316.92,4.601,5.1709,0.5699,0.204,backfill_yahoo
2026-07-17,feeder,43,0.85,296.53,316.92,7.498,9.2282,1.7302,0.583,backfill_yahoo
2026-07-17,feeder,43,0.9,305.25,316.92,9.451,12.0403,2.5893,0.848,backfill_yahoo
2026-07-17,feeder,43,0.95,322.7,316.92,14.812,19.8305,5.0185,1.555,backfill_yahoo
2026-07-17,feeder,43,1.0,341.88,316.92,23.135,31.945,8.81,2.577,backfill_yahoo
2026-07-17,feeder,47,0.75,261.29,316.71,3.071,3.1824,0.1114,0.043,backfill_yahoo
2026-07-17,feeder,47,0.8,278.7,316.71,4.971,5.7775,0.8065,0.289,backfill_yahoo
2026-07-17,feeder,47,0.85,296.12,316.71,7.871,9.9432,2.0722,0.7,backfill_yahoo
2026-07-17,feeder,47,0.9,304.83,316.71,9.836,12.774,2.938,0.964,backfill_yahoo
2026-07-17,feeder,47,0.95,322.25,316.71,15.013,20.4941,5.4811,1.701,backfill_yahoo
2026-07-17,feeder,47,1.0,341.41,316.71,23.134,32.4261,9.2921,2.722,backfill_yahoo
2026-07-17,feeder,52,0.75,261.06,316.5,3.633,3.7872,0.1542,0.059,backfill_yahoo
2026-07-17,feeder,52,0.8,278.46,316.5,5.691,6.5685,0.8775,0.315,backfill_yahoo
2026-07-17,feeder,52,0.85,295.87,316.5,8.745,10.8737,2.1287,0.719,backfill_yahoo
2026-07-17,feeder,52,0.9,304.57,316.5,10.776,13.7356,2.9596,0.972,backfill_yahoo
2026-07-17,feeder,52,0.95,321.97,316.5,16.032,21.4197,5.3877,1.673,backfill_yahoo
2026-07-17,feeder,52,1.0,341.12,316.5,24.129,33.1875,9.0585,2.656,backfill_yahoo
2026-07-20,feeder,13,0.75,280.79,339.01,0.275,0.1307,-0.1443,-0.051,backfill_yahoo
2026-07-20,feeder,13,0.8,299.51,339.01,0.648,0.7021,0.0541,0.018,backfill_yahoo
2026-07-20,feeder,13,0.85,318.23,339.01,1.478,2.8483,1.3703,0.431,backfill_yahoo
2026-07-20,feeder,13,0.9,327.59,339.01,2.306,5.1438,2.8378,0.866,backfill_yahoo
2026-07-20,feeder,13,0.95,346.31,339.01,5.383,13.7195,8.3365,2.407,backfill_yahoo
2026-07-20,feeder,13,1.0,366.9,339.01,12.628,29.2535,16.6255,4.531,backfill_yahoo
2026-07-20,feeder,17,0.75,276.13,335.12,0.542,0.2894,-0.2526,-0.091,backfill_yahoo
2026-07-20,feeder,17,0.8,294.54,335.12,1.148,1.1215,-0.0265,-0.009,backfill_yahoo
2026-07-20,feeder,17,0.85,312.95,335.12,2.348,3.5625,1.2145,0.388,backfill_yahoo
2026-07-20,feeder,17,0.9,322.15,335.12,3.381,5.8742,2.4932,0.774,backfill_yahoo
2026-07-20,feeder,17,0.95,340.56,335.12,6.999,13.8547,6.8557,2.013,backfill_yahoo
2026-07-20,feeder,17,1.0,360.81,335.12,14.496,28.1561,13.6601,3.786,backfill_yahoo
2026-07-20,feeder,21,0.75,272.82,332.16,0.754,0.5111,-0.2429,-0.089,backfill_yahoo
2026-07-20,feeder,21,0.8,291.01,332.16,1.517,1.602,0.085,0.029,backfill_yahoo
2026-07-20,feeder,21,0.85,309.2,332.16,3.115,4.3169,1.2019,0.389,backfill_yahoo
2026-07-20,feeder,21,0.9,318.3,332.16,4.402,6.6816,2.2796,0.716,backfill_yahoo
2026-07-20,feeder,21,0.95,336.48,332.16,8.671,14.3479,5.6769,1.687,backfill_yahoo
2026-07-20,feeder,21,1.0,356.49,332.16,16.706,27.8549,11.1489,3.127,backfill_yahoo
2026-07-20,feeder,26,0.75,270.67,328.6,1.197,0.9352,-0.2618,-0.097,backfill_yahoo
2026-07-20,feeder,26,0.8,288.71,328.6,2.193,2.4366,0.2436,0.084,backfill_yahoo
2026-07-20,feeder,26,0.85,306.76,328.6,4.093,5.6547,1.5617,0.509,backfill_yahoo
2026-07-20,feeder,26,0.9,315.78,328.6,5.529,8.2304,2.7014,0.855,backfill_yahoo
2026-07-20,feeder,26,0.95,333.82,328.6,10.034,16.1132,6.0792,1.821,backfill_yahoo
2026-07-20,feeder,26,1.0,353.67,328.6,18.019,29.3441,11.3251,3.202,backfill_yahoo
2026-07-20,feeder,30,0.75,268.87,326.98,1.539,1.2764,-0.2626,-0.098,backfill_yahoo
2026-07-20,feeder,30,0.8,286.79,326.98,2.836,2.9997,0.1637,0.057,backfill_yahoo
2026-07-20,feeder,30,0.85,304.71,326.98,5.095,6.4036,1.3086,0.429,backfill_yahoo
2026-07-20,feeder,30,0.9,313.68,326.98,6.786,9.0148,2.2288,0.711,backfill_yahoo
2026-07-20,feeder,30,0.95,331.6,326.98,11.71,16.7366,5.0266,1.516,backfill_yahoo
2026-07-20,feeder,30,1.0,351.32,326.98,20.048,29.5387,9.4907,2.701,backfill_yahoo
2026-07-20,feeder,34,0.75,267.52,325.35,1.908,1.6748,-0.2332,-0.087,backfill_yahoo
2026-07-20,feeder,34,0.8,285.36,325.35,3.359,3.6294,0.2704,0.095,backfill_yahoo
2026-07-20,feeder,34,0.85,303.19,325.35,5.772,7.2445,1.4725,0.486,backfill_yahoo
2026-07-20,feeder,34,0.9,312.11,325.35,7.528,9.9157,2.3877,0.765,backfill_yahoo
2026-07-20,feeder,34,0.95,329.95,325.35,12.512,17.6149,5.1029,1.547,backfill_yahoo
2026-07-20,feeder,34,1.0,349.57,325.35,20.722,30.157,9.435,2.699,backfill_yahoo
2026-07-20,feeder,39,0.75,266.89,324.6,2.441,2.2168,-0.2242,-0.084,backfill_yahoo
2026-07-20,feeder,39,0.8,284.69,324.6,4.103,4.4338,0.3308,0.116,backfill_yahoo
2026-07-20,feeder,39,0.85,302.48,324.6,6.844,8.2796,1.4356,0.475,backfill_yahoo
2026-07-20,feeder,39,0.9,311.38,324.6,8.779,11.019,2.24,0.719,backfill_yahoo
2026-07-20,feeder,39,0.95,329.17,324.6,14.079,18.6999,4.6209,1.404,backfill_yahoo
2026-07-20,feeder,39,1.0,348.74,324.6,22.521,31.0002,8.4792,2.431,backfill_yahoo
2026-07-20,feeder,43,0.75,265.93,323.95,2.847,2.6319,-0.2151,-0.081,backfill_yahoo
2026-07-20,feeder,43,0.8,283.66,323.95,4.672,4.9991,0.3271,0.115,backfill_yahoo
2026-07-20,feeder,43,0.85,301.39,323.95,7.599,8.9452,1.3462,0.447,backfill_yahoo
2026-07-20,feeder,43,0.9,310.25,323.95,9.616,11.6887,2.0727,0.668,backfill_yahoo
2026-07-20,feeder,43,0.95,327.98,323.95,15.035,19.241,4.206,1.282,backfill_yahoo
2026-07-20,feeder,43,1.0,347.48,323.95,23.717,31.2741,7.5571,2.175,backfill_yahoo
2026-07-20,feeder,47,0.9,327.35,323.9,16.779,19.7598,2.9808,0.911,backfill_yahoo
2026-07-20,feeder,47,0.95,327.35,323.9,16.779,19.7598,2.9808,0.911,backfill_yahoo
2026-07-20,feeder,47,1.0,353.89,323.9,29.034,36.4961,7.4621,2.109,backfill_yahoo
2026-07-20,feeder,52,0.9,326.74,323.84,17.857,20.4694,2.6124,0.8,backfill_yahoo
2026-07-20,feeder,52,0.95,326.74,323.84,17.857,20.4694,2.6124,0.8,backfill_yahoo
2026-07-20,feeder,52,1.0,353.23,323.84,30.03,36.8569,6.8269,1.933,backfill_yahoo
2026-07-21,feeder,13,0.75,280.44,329.16,0.253,0.2701,0.0171,0.006,backfill_yahoo
2026-07-21,feeder,13,0.8,299.14,329.16,0.57,1.3425,0.7725,0.258,backfill_yahoo
2026-07-21,feeder,13,0.85,317.84,329.16,1.37,4.9239,3.5539,1.118,backfill_yahoo
2026-07-21,feeder,13,0.9,327.18,329.16,2.187,8.3953,6.2083,1.898,backfill_yahoo
2026-07-21,feeder,13,0.95,345.88,329.16,5.203,19.9861,14.7831,4.274,backfill_yahoo
2026-07-21,feeder,13,1.0,366.45,329.16,12.398,37.5537,25.1557,6.865,backfill_yahoo
2026-07-21,feeder,17,0.75,276.59,325.41,0.475,0.5466,0.0716,0.026,backfill_yahoo
2026-07-21,feeder,17,0.8,295.03,325.41,0.988,2.0025,1.0145,0.344,backfill_yahoo
2026-07-21,feeder,17,0.85,313.47,325.41,2.192,5.9055,3.7135,1.185,backfill_yahoo
2026-07-21,feeder,17,0.9,322.69,325.41,3.247,9.3322,6.0852,1.886,backfill_yahoo
2026-07-21,feeder,17,0.95,341.13,325.41,6.786,20.2688,13.4828,3.952,backfill_yahoo
2026-07-21,feeder,17,1.0,361.41,325.41,14.198,36.7797,22.5817,6.248,backfill_yahoo
2026-07-21,feeder,21,0.75,273.34,322.7,0.679,0.8642,0.1852,0.068,backfill_yahoo
2026-07-21,feeder,21,0.8,291.56,322.7,1.462,2.6054,1.1434,0.392,backfill_yahoo
2026-07-21,feeder,21,0.85,309.79,322.7,3.058,6.6631,3.6051,1.164,backfill_yahoo
2026-07-21,feeder,21,0.9,318.9,322.7,4.354,9.9968,5.6428,1.769,backfill_yahoo
2026-07-21,feeder,21,0.95,337.12,322.7,8.55,20.3239,11.7739,3.492,backfill_yahoo
2026-07-21,feeder,21,1.0,357.17,322.7,16.626,35.9194,19.2934,5.402,backfill_yahoo
2026-07-21,feeder,26,0.75,271.33,319.49,1.087,1.4398,0.3528,0.13,backfill_yahoo
2026-07-21,feeder,26,0.8,289.42,319.49,2.115,3.6523,1.5373,0.531,backfill_yahoo
2026-07-21,feeder,26,0.85,307.51,319.49,4.016,8.1619,4.1459,1.348,backfill_yahoo
2026-07-21,feeder,26,0.9,316.55,319.49,5.463,11.6171,6.1541,1.944,backfill_yahoo
2026-07-21,feeder,26,0.95,334.64,319.49,9.882,21.9211,12.0391,3.598,backfill_yahoo
2026-07-21,feeder,26,1.0,354.54,319.49,17.904,37.0301,19.1261,5.395,backfill_yahoo
2026-07-21,feeder,30,0.75,269.65,318.05,1.439,1.8704,0.4314,0.16,backfill_yahoo
2026-07-21,feeder,30,0.8,287.63,318.05,2.716,4.308,1.592,0.553,backfill_yahoo
2026-07-21,feeder,30,0.85,305.6,318.05,4.938,8.9307,3.9927,1.307,backfill_yahoo
2026-07-21,feeder,30,0.9,314.59,318.05,6.618,12.3501,5.7321,1.822,backfill_yahoo
2026-07-21,feeder,30,0.95,332.57,318.05,11.512,22.3596,10.8476,3.262,backfill_yahoo
2026-07-21,feeder,30,1.0,352.34,318.05,19.836,36.9405,17.1045,4.855,backfill_yahoo
2026-07-21,feeder,34,0.75,268.49,316.65,1.785,2.3641,0.5791,0.216,backfill_yahoo
2026-07-21,feeder,34,0.8,286.39,316.65,3.214,5.0402,1.8262,0.638,backfill_yahoo
2026-07-21,feeder,34,0.85,304.29,316.65,5.588,9.8295,4.2415,1.394,backfill_yahoo
2026-07-21,feeder,34,0.9,313.24,316.65,7.332,13.2613,5.9293,1.893,backfill_yahoo
2026-07-21,feeder,34,0.95,331.13,316.65,12.278,23.139,10.861,3.28,backfill_yahoo
2026-07-21,feeder,34,1.0,350.82,316.65,20.463,37.375,16.912,4.821,backfill_yahoo
2026-07-21,feeder,39,0.75,267.91,316.5,2.376,2.9612,0.5852,0.218,backfill_yahoo
2026-07-21,feeder,39,0.8,285.77,316.5,4.043,5.8547,1.8117,0.634,backfill_yahoo
2026-07-21,feeder,39,0.85,303.63,316.5,6.79,10.7497,3.9597,1.304,backfill_yahoo
2026-07-21,feeder,39,0.9,312.56,316.5,8.595,14.154,5.559,1.779,backfill_yahoo
2026-07-21,feeder,39,0.95,330.43,316.5,13.868,23.8122,9.9442,3.009,backfill_yahoo
2026-07-21,feeder,39,1.0,350.07,316.5,22.235,37.6217,15.3867,4.395,backfill_yahoo
2026-07-21,feeder,43,0.75,267.32,316.01,2.799,3.4674,0.6684,0.25,backfill_yahoo
2026-07-21,feeder,43,0.8,285.14,316.01,4.631,6.5257,1.8947,0.664,backfill_yahoo
2026-07-21,feeder,43,0.85,302.97,316.01,7.594,11.5133,3.9193,1.294,backfill_yahoo
2026-07-21,feeder,43,0.9,311.88,316.01,9.661,14.9102,5.2492,1.683,backfill_yahoo
2026-07-21,feeder,43,0.95,329.7,316.01,15.178,24.4373,9.2593,2.808,backfill_yahoo
2026-07-21,feeder,43,1.0,349.3,316.01,23.67,37.9758,14.3058,4.096,backfill_yahoo
2026-07-21,feeder,47,0.75,267.21,315.85,3.172,4.0106,0.8386,0.314,backfill_yahoo
2026-07-21,feeder,47,0.8,285.03,315.85,5.141,7.2391,2.0981,0.736,backfill_yahoo
2026-07-21,feeder,47,0.85,302.84,315.85,8.272,12.3311,4.0591,1.34,backfill_yahoo
2026-07-21,feeder,47,0.9,311.75,315.85,10.382,15.7405,5.3585,1.719,backfill_yahoo
2026-07-21,feeder,47,0.95,329.56,315.85,15.997,25.2104,9.2134,2.796,backfill_yahoo
2026-07-21,feeder,47,1.0,349.16,315.85,24.851,38.562,13.711,3.927,backfill_yahoo
2026-07-21,feeder,52,0.75,267.16,315.65,3.737,4.7131,0.9761,0.365,backfill_yahoo
2026-07-21,feeder,52,0.8,284.97,315.65,5.864,8.1357,2.2717,0.797,backfill_yahoo
2026-07-21,feeder,52,0.85,302.78,315.65,9.154,13.3548,4.2008,1.387,backfill_yahoo
2026-07-21,feeder,52,0.9,311.68,315.65,11.331,16.7776,5.4466,1.748,backfill_yahoo
2026-07-21,feeder,52,0.95,329.49,315.65,17.027,26.2066,9.1796,2.786,backfill_yahoo
2026-07-21,feeder,52,1.0,349.08,315.65,25.858,39.3544,13.4964,3.866,backfill_yahoo
2026-07-22,feeder,13,0.75,272.4,332.55,0.326,0.0946,-0.2314,-0.085,backfill_yahoo
2026-07-22,feeder,13,0.8,290.56,332.55,0.728,0.5223,-0.2057,-0.071,backfill_yahoo
2026-07-22,feeder,13,0.85,308.72,332.55,1.628,2.1967,0.5687,0.184,backfill_yahoo
2026-07-22,feeder,13,0.9,317.8,332.55,2.495,4.0514,1.5564,0.49,backfill_yahoo
2026-07-22,feeder,13,0.95,335.96,332.55,5.732,11.2351,5.5031,1.638,backfill_yahoo
2026-07-22,feeder,13,1.0,355.93,332.55,12.863,25.3394,12.4764,3.505,backfill_yahoo
2026-07-22,feeder,17,0.75,268.63,328.5,0.603,0.2405,-0.3625,-0.135,backfill_yahoo
2026-07-22,feeder,17,0.8,286.54,328.5,1.242,0.9431,-0.2989,-0.104,backfill_yahoo
2026-07-22,feeder,17,0.85,304.44,328.5,2.585,3.0438,0.4588,0.151,backfill_yahoo
2026-07-22,feeder,17,0.9,313.4,328.5,3.739,5.0709,1.3319,0.425,backfill_yahoo
2026-07-22,feeder,17,0.95,331.31,328.5,7.569,12.1547,4.5857,1.384,backfill_yahoo
2026-07-22,feeder,17,1.0,351.01,328.5,14.856,25.4656,10.6096,3.023,backfill_yahoo
2026-07-22,feeder,21,0.75,265.59,325.66,0.826,0.4401,-0.3859,-0.145,backfill_yahoo
2026-07-22,feeder,21,0.8,283.29,325.66,1.704,1.3896,-0.3144,-0.111,backfill_yahoo
2026-07-22,feeder,21,0.85,301.0,325.66,3.455,3.7865,0.3315,0.11,backfill_yahoo
2026-07-22,feeder,21,0.9,309.85,325.66,4.839,5.897,1.058,0.341,backfill_yahoo
2026-07-22,feeder,21,0.95,327.56,325.66,9.122,12.787,3.665,1.119,backfill_yahoo
2026-07-22,feeder,21,1.0,347.03,325.66,16.973,25.4101,8.4371,2.431,backfill_yahoo
2026-07-22,feeder,26,0.75,263.82,322.39,1.294,0.8303,-0.4637,-0.176,backfill_yahoo
2026-07-22,feeder,26,0.8,281.4,322.39,2.424,2.1738,-0.2502,-0.089,backfill_yahoo
2026-07-22,feeder,26,0.85,298.99,322.39,4.484,5.0811,0.5971,0.2,backfill_yahoo
2026-07-22,feeder,26,0.9,307.79,322.39,6.014,7.4309,1.4169,0.46,backfill_yahoo
2026-07-22,feeder,26,0.95,325.37,322.39,10.5,14.6214,4.1214,1.267,backfill_yahoo
2026-07-22,feeder,26,1.0,344.72,322.39,18.274,27.0952,8.8212,2.559,backfill_yahoo
2026-07-22,feeder,30,0.75,262.28,321.09,1.647,1.1456,-0.5014,-0.191,backfill_yahoo
2026-07-22,feeder,30,0.8,279.76,321.09,3.007,2.7027,-0.3043,-0.109,backfill_yahoo
2026-07-22,feeder,30,0.85,297.25,321.09,5.341,5.8045,0.4635,0.156,backfill_yahoo
2026-07-22,feeder,30,0.9,305.99,321.09,7.056,8.1966,1.1406,0.373,backfill_yahoo
2026-07-22,feeder,30,0.95,323.47,321.09,11.981,15.2606,3.2796,1.014,backfill_yahoo
2026-07-22,feeder,30,1.0,342.71,321.09,20.192,27.3506,7.1586,2.089,backfill_yahoo
2026-07-22,feeder,34,0.75,261.29,319.91,2.023,1.5176,-0.5054,-0.193,backfill_yahoo
2026-07-22,feeder,34,0.8,278.71,319.91,3.534,3.2979,-0.2361,-0.085,backfill_yahoo
2026-07-22,feeder,34,0.85,296.12,319.91,6.014,6.6118,0.5978,0.202,backfill_yahoo
2026-07-22,feeder,34,0.9,304.83,319.91,7.787,9.0749,1.2879,0.423,backfill_yahoo
2026-07-22,feeder,34,0.95,322.25,319.91,12.752,16.1404,3.3884,1.051,backfill_yahoo
2026-07-22,feeder,34,1.0,341.41,319.91,20.82,28.009,7.189,2.106,backfill_yahoo
2026-07-22,feeder,39,0.75,261.2,320.26,2.553,2.0025,-0.5505,-0.211,backfill_yahoo
2026-07-22,feeder,39,0.8,278.61,320.26,4.269,4.0141,-0.2549,-0.091,backfill_yahoo
2026-07-22,feeder,39,0.85,296.02,320.26,7.023,7.5274,0.5044,0.17,backfill_yahoo
2026-07-22,feeder,39,0.9,304.73,320.26,8.972,10.0447,1.0727,0.352,backfill_yahoo
2026-07-22,feeder,39,0.95,322.14,320.26,14.231,17.0417,2.8107,0.872,backfill_yahoo
2026-07-22,feeder,39,1.0,341.3,320.26,22.546,28.6594,6.1134,1.791,backfill_yahoo
2026-07-22,feeder,43,0.75,260.76,319.83,2.958,2.4258,-0.5322,-0.204,backfill_yahoo
2026-07-22,feeder,43,0.8,278.14,319.83,4.809,4.6147,-0.1943,-0.07,backfill_yahoo
2026-07-22,feeder,43,0.85,295.53,319.83,7.754,8.2822,0.5282,0.179,backfill_yahoo
2026-07-22,feeder,43,0.9,304.22,319.83,9.777,10.8431,1.0661,0.35,backfill_yahoo
2026-07-22,feeder,43,0.95,321.6,319.83,15.24,17.8242,2.5842,0.804,backfill_yahoo
2026-07-22,feeder,43,1.0,340.73,319.83,23.795,29.2903,5.4953,1.613,backfill_yahoo
2026-07-22,feeder,47,0.75,260.55,320.01,3.333,2.8425,-0.4905,-0.188,backfill_yahoo
2026-07-22,feeder,47,0.8,277.92,320.01,5.3,5.1755,-0.1245,-0.045,backfill_yahoo
2026-07-22,feeder,47,0.85,295.29,320.01,8.363,8.9476,0.5846,0.198,backfill_yahoo
2026-07-22,feeder,47,0.9,303.98,320.01,10.447,11.5311,1.0841,0.357,backfill_yahoo
2026-07-22,feeder,47,0.95,321.35,320.01,16.025,18.4378,2.4128,0.751,backfill_yahoo
2026-07-22,feeder,47,1.0,340.45,320.01,24.531,29.7166,5.1856,1.523,backfill_yahoo
2026-07-22,feeder,52,0.75,260.36,320.24,3.909,3.3847,-0.5243,-0.201,backfill_yahoo
2026-07-22,feeder,52,0.8,277.71,320.24,6.028,5.882,-0.146,-0.053,backfill_yahoo
2026-07-22,feeder,52,0.85,295.07,320.24,9.238,9.7744,0.5364,0.182,backfill_yahoo
2026-07-22,feeder,52,0.9,303.75,320.24,11.383,12.3809,0.9979,0.329,backfill_yahoo
2026-07-22,feeder,52,0.95,321.1,320.24,17.037,19.2029,2.1659,0.675,backfill_yahoo
2026-07-22,feeder,52,1.0,340.2,320.24,25.51,30.3028,4.7928,1.409,backfill_yahoo
2026-07-23,feeder,13,0.75,275.31,335.05,0.276,0.104,-0.172,-0.062,backfill_yahoo
2026-07-23,feeder,13,0.8,293.66,335.05,0.655,0.5693,-0.0857,-0.029,backfill_yahoo
2026-07-23,feeder,13,0.85,312.02,335.05,1.516,2.3718,0.8558,0.274,backfill_yahoo
2026-07-23,feeder,13,0.9,321.19,335.05,2.329,4.3466,2.0176,0.628,backfill_yahoo
2026-07-23,feeder,13,0.95,339.55,335.05,5.502,11.9306,6.4286,1.893,backfill_yahoo
2026-07-23,feeder,13,1.0,359.74,335.05,12.662,26.4767,13.8147,3.84,backfill_yahoo
2026-07-23,feeder,17,0.75,271.26,331.37,0.537,0.2482,-0.2888,-0.106,backfill_yahoo
2026-07-23,feeder,17,0.8,289.34,331.37,1.113,0.9715,-0.1415,-0.049,backfill_yahoo
2026-07-23,feeder,17,0.85,307.43,331.37,2.363,3.1312,0.7682,0.25,backfill_yahoo
2026-07-23,feeder,17,0.9,316.47,331.37,3.442,5.2071,1.7651,0.558,backfill_yahoo
2026-07-23,feeder,17,0.95,334.55,331.37,7.039,12.4517,5.4127,1.618,backfill_yahoo
2026-07-23,feeder,17,1.0,354.45,331.37,14.396,25.9834,11.5874,3.269,backfill_yahoo
2026-07-23,feeder,21,0.75,268.0,328.5,0.744,0.4469,-0.2971,-0.111,backfill_yahoo
2026-07-23,feeder,21,0.8,285.87,328.5,1.52,1.4114,-0.1086,-0.038,backfill_yahoo
2026-07-23,feeder,21,0.85,303.73,328.5,3.128,3.8414,0.7134,0.235,backfill_yahoo
2026-07-23,feeder,21,0.9,312.67,328.5,4.475,5.9832,1.5082,0.482,backfill_yahoo
2026-07-23,feeder,21,0.95,330.53,328.5,8.786,12.9618,4.1758,1.263,backfill_yahoo
2026-07-23,feeder,21,1.0,350.19,328.5,16.841,25.7364,8.8954,2.54,backfill_yahoo
2026-07-23,feeder,26,0.75,266.22,325.19,1.171,0.8427,-0.3283,-0.123,backfill_yahoo
2026-07-23,feeder,26,0.8,283.96,325.19,2.179,2.2058,0.0268,0.009,backfill_yahoo
2026-07-23,feeder,26,0.85,301.71,325.19,4.08,5.1534,1.0734,0.356,backfill_yahoo
2026-07-23,feeder,26,0.9,310.59,325.19,5.578,7.5346,1.9566,0.63,backfill_yahoo
2026-07-23,feeder,26,0.95,328.33,325.19,10.108,14.8212,4.7132,1.436,backfill_yahoo
2026-07-23,feeder,26,1.0,347.86,325.19,18.099,27.4384,9.3394,2.685,backfill_yahoo
2026-07-23,feeder,30,0.75,264.78,323.64,1.567,1.1796,-0.3874,-0.146,backfill_yahoo
2026-07-23,feeder,30,0.8,282.44,323.64,2.893,2.7821,-0.1109,-0.039,backfill_yahoo
2026-07-23,feeder,30,0.85,300.09,323.64,5.224,5.9651,0.7411,0.247,backfill_yahoo
2026-07-23,feeder,30,0.9,308.91,323.64,6.972,8.4154,1.4434,0.467,backfill_yahoo
2026-07-23,feeder,30,0.95,326.57,323.64,11.974,15.6659,3.6919,1.131,backfill_yahoo
2026-07-23,feeder,30,1.0,345.98,323.64,20.353,27.9611,7.6081,2.199,backfill_yahoo
2026-07-23,feeder,34,0.75,263.93,322.25,1.926,1.581,-0.345,-0.131,backfill_yahoo
2026-07-23,feeder,34,0.8,281.53,322.25,3.398,3.432,0.034,0.012,backfill_yahoo
2026-07-23,feeder,34,0.85,299.12,322.25,5.875,6.8689,0.9939,0.332,backfill_yahoo
2026-07-23,feeder,34,0.9,307.92,322.25,7.681,9.4173,1.7363,0.564,backfill_yahoo
